Mutant;testTS_1_1;testTS_1_2;testTS_1_3;testTS_1_4;testTS_1_5;testTS_1_6;testTS_1_7;testTS_1_8;testTS_1_9;testTS_1_10;testTS_1_11;testTS_1_12;testTS_1_13;testTS_1_14;testTS_1_15;testTS_1_16;testTS_1_17;testTS_1_18;testTS_1_19;testTS_1_20;testTS_1_21;testTS_1_22;testTS_1_23;testTS_1_24;testTS_1_25;testTS_1_26;testTS_1_27;testTS_1_28;testTS_1_29;testTS_1_30;testTS_1_31;testTS_1_32;testTS_1_33;testTS_1_34;testTS_1_35;testTS_1_36;testTS_1_37;testTS_1_38;testTS_1_39;testTS_1_40;testTS_1_41;testTS_1_42;testTS_1_43;testTS_1_44;testTS_1_45;testTS_1_46;testTS_1_47;testTS_1_48;testTS_1_49;testTS_1_50;testTS_1_51;testTS_1_52;testTS_1_53;testTS_1_54;testTS_1_55;testTS_1_56;testTS_1_57;testTS_1_58;testTS_1_59;testTS_1_60;testTS_1_61;testTS_1_62;testTS_1_63;testTS_1_64;testTS_1_65;testTS_1_66;testTS_1_67;testTS_1_68;testTS_1_69;testTS_1_70;testTS_1_71;testTS_1_72;testTS_1_73;testTS_1_74;testTS_1_75;testTS_1_76;testTS_1_77;testTS_1_78;testTS_1_79;testTS_1_80;testTS_1_81;testTS_1_82;testTS_1_83;testTS_1_84;testTS_1_85;testTS_1_86;testTS_1_87;testTS_1_88;testTS_1_89;testTS_1_90;testTS_1_91;testTS_1_92;testTS_1_93;testTS_1_94;testTS_1_95;testTS_1_96;testTS_1_97;testTS_1_98;testTS_1_99;testTS_1_100;testTS_1_101;testTS_1_102;testTS_1_103;testTS_1_104;testTS_1_105;testTS_1_106;testTS_1_107;testTS_1_108;testTS_1_109;testTS_1_110;testTS_1_111;testTS_1_112;testTS_1_113;testTS_1_114;testTS_1_115;testTS_1_116;testTS_1_117;testTS_1_118;testTS_1_119;testTS_1_120;testTS_1_121;testTS_1_122;testTS_1_123;testTS_1_124;testTS_1_125;Total;State
AOIS_21_and_AOIU_23;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;58;Dead;
AOIS_22_and_AOIU_22;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;1;1;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;1;1;1;1;1;0;1;58;Dead;
AOIS_23_and_AOIU_21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;89;Dead;
AOIS_24_and_AOIU_20;1;1;1;1;1;1;1;0;0;0;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;0;0;0;1;1;1;1;1;1;1;98;Dead;
AOIS_25_and_AOIU_19;0;0;1;1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;1;1;0;0;0;0;1;1;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;50;Dead;
AOIS_26_and_AOIU_18;0;0;0;0;0;1;0;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;1;1;1;1;0;0;0;1;1;0;0;1;1;1;0;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;1;1;1;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;1;1;1;0;0;62;Dead;
AOIS_27_and_AOIU_17;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;Dead;
AOIS_28_and_AOIU_16;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;1;1;0;1;1;1;1;0;0;53;Dead;
AOIS_29_and_AOIU_15;1;1;0;1;1;1;1;1;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;1;1;1;1;0;1;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;1;0;1;0;0;1;0;1;1;1;1;0;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;0;1;1;0;0;1;1;1;1;1;0;1;1;86;Dead;
AOIS_30_and_AOIU_14;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;1;1;1;1;0;0;1;1;1;0;0;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;1;0;1;1;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;1;1;0;1;1;72;Dead;
AOIS_31_and_AOIU_13;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;16;Dead;
AOIS_32_and_AOIU_12;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;30;Dead;
AOIS_33_and_AOIU_11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;Dead;
AOIS_34_and_AOIU_10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;1;1;0;0;50;Dead;
AOIS_35_and_AOIU_9;0;0;0;0;0;1;0;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;1;1;0;1;1;1;1;0;1;1;1;1;0;0;0;1;1;0;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;Dead;
AOIS_36_and_AOIU_8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;Dead;
AOIS_37_and_AOIU_7;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;22;Dead;
AOIS_38_and_AOIU_6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;37;Dead;
AOIS_39_and_AOIU_5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;29;Dead;
AOIS_40_and_AOIU_4;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;22;Dead;
AOIS_41_and_AOIU_3;1;1;0;1;1;1;0;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;0;0;1;1;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;1;1;1;0;1;1;91;Dead;
AOIS_42_and_AOIU_2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;48;Dead;
AOIS_43_and_AOIU_1;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;1;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;0;0;57;Dead;
AOIS_44_and_AOIS_110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;Dead;
AOIS_45_and_AOIS_109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Alive;
AOIS_46_and_AOIS_108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Alive;
AOIS_47_and_AOIS_107;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;42;Dead;
AOIS_48_and_AOIS_106;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;1;68;Dead;
AOIS_49_and_AOIS_105;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;35;Dead;
AOIS_50_and_AOIS_104;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;1;1;0;1;1;1;0;0;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;1;1;1;1;0;0;1;1;1;0;0;1;0;1;1;1;0;0;0;1;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;88;Dead;
AOIS_51_and_AOIS_103;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;31;Dead;
AOIS_52_and_AOIS_102;0;1;1;1;1;0;1;0;0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;54;Dead;
AOIS_53_and_AOIS_101;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;Dead;
AOIS_54_and_AOIS_100;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;60;Dead;
AOIS_55_and_AOIS_99;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;26;Dead;
AOIS_56_and_AOIS_98;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;1;0;0;46;Dead;
AOIS_57_and_AOIS_97;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;20;Dead;
AOIS_58_and_AOIS_96;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;20;Dead;
AOIS_59_and_AOIS_95;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;30;Dead;
AOIS_60_and_AOIS_94;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;12;Dead;
AOIS_61_and_AOIS_93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Alive;
AOIS_62_and_AOIS_92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Alive;
AOIS_63_and_AOIS_91;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;20;Dead;
AOIS_64_and_AOIS_90;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;20;Dead;
AOIS_65_and_AOIS_89;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;20;Dead;
AOIS_66_and_AOIS_88;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;35;Dead;
AOIS_67_and_AOIS_87;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1;0;40;Dead;
